channelId,channelTitle,videoId,weight,videoCount
UCjLxfKghEU9nYdTqKeNquRQ,Ashokk Verma,GkSY68zep0g,0.06304904523214554,1
UCMJ-ZovaQKitPAd3O4Eybwg,Jason Osborne,sS0WDO60su0,0.06241855477982408,1
UCLgVkw3UD8GL9OqqpRtpXMQ,Rohit Kumar,qtB7aTbP_ys,0.06241855477982408,1
UCYtw2y39aup7fm-ZIcUb57w, Ngoc Thích Chųp Ánh 📸,"u1b7WFrkDtk,yveFie7g2jo,uVwD4Jmn6E4,-UbKODKCc84,uVwD4Jmn6E4,uVwD4Jmn6E4,-UbKODKCc84",0.06241855477982408,7
UCrhv_cSDKNTVylwV02KW0WA,PRABAKARAN PAPARAZZO,03vmzy1lVvE,0.06241855477982408,1
UCblCNSzuoZQqsqERyjvx78Q,Kim Rormark photography,gChEF6v9LlM,0.06241855477982408,1
UC-P8h73Vka7-Vtga6qQcBPg,Hannah Couzens Photography,"YjPLG3C14vI,HSUknVwyuto,jJf4rZCs3O8",0.06241855477982408,3
UCCwt6PDivCeJ9dnQz5jtIqQ,KamalPreet Singh,"DdKwDeifVak,0p_KMrf5VRo,SQKB0WOnIFY,npq8Nu-JNBI",0.06179436923202584,4
UCapFbXWz8H_vXHo-iGWXr7w,D Griff Gallery: Mostly Landscape Photography,"x2bE9D81-cA,UbBknaJN2sU",0.06179436923202584,2
UCXPqu7E925z6FcRkc8O0bmA,Erin Derby,mWf2_TNGAmA,0.06179436923202584,1
UCjm_TCMSiUke8sfNLKgYBlA,Creativity 4 You,"napz7yKj3gc,x_LyMjkwXKg",0.06179436923202584,2
UCmIxzLnRJ-tNd0dvTygWcxw,Digidoty,reQYqCbF4rw,0.06117642553970558,1
UCq79-lfj2w7oRXGRcOP2B7g,Davies Media Design,"7m6Jd01vD9s,MJyhskEObMs,_uM7gjXMIG0",0.06117642553970558,3
UCmg7AHoXPqsj_TSwoFk7MIA,LaDedric Taylor,"Jvem5sbSBpg,Jvem5sbSBpg",0.06117642553970558,2
UC26xuAd667JxScgXKYztOfA,SMRTSHOT,BOSFQP9M-Ys,0.06117642553970558,1
UCe3i0vf5VZj1907UPRGGhfg,Beauty is Wiild,eWOIs3XsY3I,0.06056466128430853,1
UCo5mTcwiSLYQo-SIKKrsOLg,NiftyFiftyPhotographers,"uJbp7UfjyDU,SnavhTPuqkA",0.06056466128430853,2
UC_-D9ALdmiEWtTp8yOINZdQ,Emil von Maltitz,pg6eOCLVpjI,0.06056466128430853,1
UC6hVCKk3ABSdG4eJ-BMKbXw,David Ludlow Photography,NvIOReOCC28,0.06056466128430853,1
UCRkP7XY9_7kQ03A48XY0vVw,Digital Goja,"qxPhuoTqFoM,l7GkBTNgFq4,0bub6TGJz1c,SQhkON4cGZI,1YOB4qAveKs,jl6Tu_t2PEE",0.06056466128430853,6
UCCMAl1ZEWzZOCZvVCZQ9iWQ,Barbie siara Lifestory,"BwZEQuJj2Kw,Gjp4eXEgR78",0.06056466128430853,2
UC3t12uYAbBtbPkuSRsb8W-A,Digifilming,Fz6sM_MWbck,0.06056466128430853,1
UCQGdrFCJ5aWnyAWlcAOTtJg,VISHU PHOTOGRAPHY,1CSz-4A3bgk,0.05995901467146544,1
UCRRpbYzKBZ1CRAirgie6I6A,Tanganyika Thompson,49ae6BQXxbw,0.05995901467146544,1
UCmYgJYFxgNjFcH8tDro3jDw,17 7050 Hemnath,h75kVQOckEs,0.05995901467146544,1
UC0NAUjwaPS6KvMcbPcAaMVw,Tales story hub,GEX855fdxbU,0.059359424524750785,1
UCkZd_LfJiUudv8aJE6Dur7w,SABKE SAB,sQdOp8AkZUE,0.059359424524750785,1
UCKyVN7fBTaQ3np4WOO7IK9A,Shutterstock Tutorials,"HeFp8sa2iF4,UJb5ajo0DwI",0.059359424524750785,2
UCtN8sFePfVIV5FMs4KGeyHA,Trick_Photography,LIL947PqNBw,0.059359424524750785,1
UCFFOQIuMQfkaX_hNMfTlUsg,Teacher Kevin PH,"wxHLnqdbpBo,wxHLnqdbpBo",0.05876583027950327,2
UCFnbasYQhxEgved1INPp4ig,Bellal Master,osId8K3egoo,0.05876583027950327,1
UCv3R8cUEwwOtSWpJTwzsOZA,Tokyo 3.5,DqaqvJdSFvM,0.05876583027950327,1
UCrroaGjAjAjqXEjqdsjLMIw,Currently Hannah,wfrnCqKNFNg,0.05817817197670824,1
UCbDS2-Y_l3-PSdpcSoMLieA,Frame Crafts,ryA7noCj38E,0.05817817197670824,1
UC3Wl0AB-yVjWybq4aS2F7ng,SANGHAVI VIDEOGRAPHY ,DitIg4fs5MY,0.05817817197670824,1
UCPNm6-kg-bMjqNAwzBxPqWQ,Nayem Picture's,pl7tnj77n9g,0.05817817197670824,1
UCwxbzBfpnYZJ26cH_t67sNg,Naila Kanwal,AO8pGv8YeR8,0.05759639025694116,1
UCzO6X3l_iOYyfe3D02QTHLw,Ammonite Press,UO6h7VEuMwc,0.05759639025694116,1
UCV6KHgcVc4ykDo7QUhdbpcg,Chris Hartwell,"gqu72sdZuiU,gqu72sdZuiU",0.05759639025694116,2
UCPHXrqQ-jTHd_8Nt0Y1Zpig,Unique Boy,ANpfb_XNdc8,0.05759639025694116,1
UCWNvlDcTMVqqUuXhpA-03ug,imagenica by Yuko,z6SaEtC3K1Y,0.057020426354371746,1
UC10e0qr6nUBARiiKDMCspnw,James Vooght Photography,Xb8hoyeE8Zc,0.057020426354371746,1
UCzuTZ-23pQOLcHKlrElmHXQ,Global Photography News,3_2SJ5nOMEk,0.057020426354371746,1
UC6_gHIXkMZGF_6VaH5hhS4Q,Tech Bd Master 🥀,KmQgo-I-itw,0.05645022209082803,1
UCidPoa6itfCrB_0VzhDG8WA,Adam Williams Creative,KRwVCd_d1Jo,0.05645022209082803,1
UCcsARgNQCDCyCWGoDuvxFsg,NPC,"sRNMBE5ml_0,sRNMBE5ml_0",0.05588571986991975,2
UCcE-fT3_lDqKQqWU2xzETYw,TrickPhotoandSpecial,vhZrAjij2rc,0.05588571986991975,1
UC4DyKuagubdRygDPXrsym1A,by Riya♡,BNtV1LVXbvM,0.05588571986991975,1
UCXUJJNoP1QupwsYIWFXmsZg,Tech Burner,"vdsX_1Ev7Eg,XajiIDSdmns,hodSlGQKvUY,RrBwF-7Hsrw,b_sq3qgvJIk,XajiIDSdmns,XajiIDSdmns",0.05532686267122055,7
UCPiqjJb6lwdFrAdXjtC0XSQ,Through Jermaine's Lens,XEAjMxIkiyQ,0.05532686267122055,1
UCJxOprcKruu7btElHLZrmzw,R.P. Gutierrez (Nomadic Filmmaker),p4HJ4Mgn_Zs,0.05532686267122055,1
UCJ55fGFCsSAg2gUsEc-nNOw,Creative Photo editing 2.0• 50K view • 1 hours ago,qts0QGs8aMw,0.05532686267122055,1
UCAcdlzHRF9GUym7ryB-CClw,Wollertz Photography,"NS44CU2tioI,NS44CU2tioI",0.05532686267122055,2
UCpcaVXtV4OS3bGY8ut2APtA,Ash and Joe,f9K9WR7gnSw,0.05532686267122055,1
UC-M3nkyHEU4CL0pyoRR055w,Sergey Bidun,"BlZ2HjfNsE4,EhvlG4kyirg,4agfES6a4qw",0.05477359404450834,3
UCmGp8Ptz1DnJH8jql0Xvapw,Aman Computer 2.O,"7Z_z3Bwy-NM,7u8ZTt2j5JE,GSiw2PnqMHI,GSiw2PnqMHI",0.05477359404450834,4
UCgRGUs1xARYyyt4mE0NkTog,Daniel Christopher Rivera,"6SnVLE0Of2Q,6SnVLE0Of2Q,XzS-iDJq7LM",0.05477359404450834,3
UCUPvCzkGsrmJtlGHKBVpZUw,Garrett Lindsay,hHnHheIPLzA,0.05477359404450834,1
UCHP3fo2A3GmihpdiIrwUByA,Pierre T. Lambert Shorts,UAWFfDmQjts,0.05422585810406326,1
UCpNk2Otjt6y6wQEONiWJU6A,Improve Photography,EvT53FX6Ax4,0.05422585810406326,1
UC4w2ZsudaGjyhEn_gtT3b7g,Real Mehedi,kXuLXBPJQyc,0.05422585810406326,1
UC09AoaC0ilLhv6PSyUeRYEw,Donovan Cole Photo,"SDDzz3CV7ps,SDDzz3CV7ps",0.05422585810406326,2
UCs2LOosD82XYfV1u3vT5O5w,Photography PX,Zsg1Je_medM,0.05368359952302263,1
UCHMiVk1X8dT1f_YCLFY5gdA,DucThang Ds,"YHtmAdq_Aj4,Pkoqg8ydGug",0.05368359952302263,2
UCfsXX89l4qDIVrDzaD7vnYw,Ravi Negi Food Photography,"YX99T9too_8,YX99T9too_8",0.0531467635277924,2
UCGexqA5PI5N2jWGSQlkKTQw,Brightin Star,"jlzKguICDRU,jlzKguICDRU",0.0531467635277924,2
UC5ljhWJPiptmD7yoU6o4bTw,Inspiring Bee - AbduDzyn,-TIndRWF5Yg,0.05261529589251448,1
UC0JlY_UHC3iNiTVlP-Zynmg,Dilip Pagi,5ikQNA4OMOA,0.05261529589251448,1
UCxAIfGvK-BtgUbCO-S4nRxw,Marc Mendoza (MNDRCK Visuals),iozCHsSmdEM,0.05261529589251448,1
UCfkglKnvyTe8fDR0-XmIGgQ,Thierry Gibralta,j4P1EUMrA98,0.05261529589251448,1
UCMwPEj57JF3xlr4DLAfLWog,ART ARENA,ahWmjZ_DUf4,0.05208914293358933,1
UCP04LciNtiA3WvzCkPeru3Q,Debangshu Arts,mw6ddxYXdyI,0.05208914293358933,1
UCBOf69ICZchofLMPwpvptVw,bookish university,Q1jMa_uja9g,0.05208914293358933,1
UCcQg9ogOlIY6qJezvm4yQ6g,Selim Editz,"83sGbV_mpD4,q4itvxwvKw0,q4itvxwvKw0,83sGbV_mpD4",0.05208914293358933,4
UCWjXtbQks2ZSrd_4GOlD4Xg,James Kelly,"lQAa5pO6A6c,lQAa5pO6A6c,ze2fvhe1rzU",0.05208914293358933,3
UCBS8pC675mwBgSmtAA1VVKg,AKELstudio,qurblGbnE8o,0.05208914293358933,1
UCTob58l79qEzyWr01SlRVLg,Gear Obsessed,tPjoWhYBn8A,0.05208914293358933,1
UCz1gRvW5-LvmkZP-4H79e2Q,Chapter 6,48oVNPGnkWs,0.05156825150425344,1
UCEQB5DMM-dspMuvS3xSiMyw,ullasOnline,dz280g1yK-Y,0.05156825150425344,1
UChtY6O8Ahw2cz05PS2GhUbg,Make:,0ueyQtu0ouk,0.05156825150425344,1
UCmSVubtNOLbo2jPjCnLMELQ,BrentRotthier,qsnIcVrEl6g,0.05156825150425344,1
UC5Z255S1RGBxltLwxq1qHeQ,James Lavish,"C1U4WTyiYO8,CJthSRADbtc",0.05156825150425344,2
UCGMCqZT1GPIQdND0wA8zu0Q,Taylor Willard,"Lfbi4iYDQ-g,Lfbi4iYDQ-g",0.05156825150425344,2
UCYmUMGu44oZJnXUYB8HZiTw,PhoneWorld,yqZ3CmGkd6g,0.05156825150425344,1
UC1dIEBZgdtJhUx9uNZ1Hdpw,PAMELA VASQUEZ RODRIGUEZ,rHfFV_SO8T4,0.0510525689892109,1
UCgYG1uHrm_8msOKKpN7FmWQ,Jono and Jason,"TCSSguNnmE4,TCSSguNnmE4",0.0510525689892109,2
UCfUC3Bq7jHUnaGipJkCc_6Q,Tales of JaaN,5mzCynpiej4,0.0510525689892109,1
UCGOvCb6fJNYrfjskiRmfzyA,Nikkk_editz_o1,TA-p0CecllM,0.0510525689892109,1
UCcrfrykUQNAGybqoqeMScFA,Dante Sisofo,"9Q-OXMza4Bs,6TsQef0FDOQ,xpUhhkfqpN8,Vrth3wGc3Gc,zF0JdUATWMU,gQOB18NGz6Q",0.0510525689892109,6
UCKPtmOu2OjVh7GmzbLKV8aw,rv pictures,oiA1lqlhvgo,0.0510525689892109,1
UC0XfE7OlJIN3l5RuJWwcZ1Q,AeireinTech,"H9zqf9nMLSM,H9zqf9nMLSM",0.0510525689892109,2
UCPY8H_PeS_8dbVjwD81xUSA,Adaptalux,"bg-VaoQn64k,BXV4ry9FK3s,BXV4ry9FK3s",0.0510525689892109,3
UCrZsu6Xz6ZMivxJ_Kbyux8A,Photography Malayalam,"_igkWvnL25M,wC9dh3af0eM,OPbeiAjdrs4,neb7hJ_usmw,eEDUwx4lNno,bv3p2kr-aB4,TDuwXMHs2iA,x0e7hRQkpR8,-qcr2njj708,hsX0yGfRPm4,ExYmrZdKm-g,DzcAkgUZOM0,oEV98fjxF4g,N44BuXsXMNc,wVd96hhB-sQ,rYyObSM6XzI,ZYOjBHvE0DI",0.0510525689892109,17
UCOjSszt5OH62_XdMdQ-Guyg,Muscle time fun,4Z13RQ_MvRo,0.050542043299318794,1
UC3spDmCvqkZHDCsgMWCzFtw,Kaimur Photography,"WeSxmWG32vw,xFTISbeLzWU,uXbLOoVMUd0,lARzqJ5Dbbw",0.050542043299318794,4
UCKACeq_WlMMQ7VGAiTBXYHQ,Will Simpson - Exploring Photography,"vBVmazDEi4c,vBVmazDEi4c,ZpwoLAoQah4",0.050542043299318794,3
UCZ3ImJO3a9zYjC7Qr_YtuUg,Iming Supriyatna,YWuqFfuwRgc,0.050542043299318794,1
UCqdXCEEhMzEFZ3U2cmorT_A,Amanda Campeanu,"5taDfyX74uI,Ndn1wlo8uOE",0.050036622866325604,2
UCDEGMchJQLcVo03HGN25xww,CS EDITZ,"EKEzyK9H7OQ,pgBE1opz7qE",0.050036622866325604,2
UCm-rxxCy1HJLDSCcDqjsDgg,Justina Smile Photography,"ORXF_3jz0Lg,ORXF_3jz0Lg",0.050036622866325604,2
UCgNhzKjm-TD-JTA94tQ3y5g,Techrider,GFHCBJDJod4,0.050036622866325604,1
UCpE8fSxz9lNoE_ydxew_VHw,Nassan Okean,"2RR-Qf3s9v8,2RR-Qf3s9v8",0.050036622866325604,2
UCyKs8EE7NP1FWGZDkRBhbjQ,RC Picture,k2jlbsMT_fw,0.04953625663766235,1
UCM7Af9Z8-VoyFe0At2WIGfA,Jitendar Kumar,"hFG7p5nmRN0,hFG7p5nmRN0,S67Oxfe5a50,hFG7p5nmRN0",0.04953625663766235,4
UCnXMlaEmmJrX5jqnQPCqgUw,Shuaib Gilgiti,"_xVNyBTgJeQ,_xVNyBTgJeQ",0.04953625663766235,2
UCQ34JA6xt3_blLXoFu3wXag,KMS Social,YpqYemHucUE,0.04953625663766235,1
UC_4Qo6TEoq0tYfhObzOYCDw,Dslr Point,"yY-4Nftf_-0,yY-4Nftf_-0",0.04953625663766235,2
UCotHOQwrGyPu6XH_fjRm8VA,Gaku Lange,zgc0ytEVUaQ,0.04904089407128572,1
UCEHAboAVoOlg-5Zng-URqAw,The Open Image,KUvs1_D7uUc,0.04904089407128572,1
UCmYz9ff1Wy-W1jktJ113jng,Carlo The Juan,RfwSUfR2ptk,0.04904089407128572,1
UCLka9n0lxVlPalVeEOouUcA,Dai,MK_Pu2XfvYs,0.04855048513057287,1
UCVFaUGDeYv6gLFwN1cDo3Zg,Phototech,2G0o6n-RjwA,0.04855048513057287,1
UCsyetX4oh08MRet3obHF5oQ,Hr Pictures,J6GckEIdGAU,0.04806498027926714,1
UC90sQkLB7xckq64Bjc9r4Ew,Zisis Zak,R-nxemHLTJ4,0.04806498027926714,1
UCNR4II3Qj7nx1MQ0U_jLADQ,pocket lens,pBfM-U1WVd4,0.047584330476474465,1
UC508Ppc1Xr7zkSZy1Pq3WRQ,Jason Chen,"PEgN0vQ5J4A,UfYEAiH1Bkk",0.047584330476474465,2
UCIYrLgpGvbEVC1v9HOR3bpg,Leigh Loftus,JRYAerscVeM,0.047584330476474465,1
UCYEuPS8JM-qGAkLjI7kwX_Q,Shailesh Editing zone,"FOgfN_6MHGY,w5Ba5JLlbMk,DHYEx4nm-OI",0.047584330476474465,3
UC47XN5bhLTBH5TRFyKaUpKg,PHLEARN,"8j3hCVUKLS0,8kxb2BO8LF0",0.047584330476474465,2
UCLCmA1dpI00QqcAR6r4vXlw,Photriya Venky,"QULQ6jSNrDM,FUQaBOrYShs,dpN_vWr6rNA,XkXBhQOu6dE,bAka2HWVIu4,dpN_vWr6rNA,r5fz1yFFgYE,hoYxW3_JWGA,hoYxW3_JWGA",0.047584330476474465,9
UC-d4qp9AG5jYNnXc4EJHjww,Jacob Wagler,X7TmPexbZcw,0.04710848717170972,1
UCbltQkop2TdljsoshOCysqw,"Jan Smid, MASTER QEP",4MaAQJdoy5Q,0.04710848717170972,1
UCcyCP7vpSq8TfRve0A4C2mw,Amrit_Creation_photography ,kBUBOD0o684,0.04710848717170972,1
UC2VO9MJe_u7w29x-jldeGMg,Ssansriti Mmishrra,Q-Od0JtfkeM,0.04663740229999262,1
UCSu6koamU52cA1ps-SedGRA,Sachin9565sss,"Ndd5wqlLZXw,Ndd5wqlLZXw,Ndd5wqlLZXw",0.04663740229999262,3
UCjXLtGifYMlx7lYG2sW-tpA,BN Poclain and Camera,YBPiOIx5aDs,0.04663740229999262,1
UC8NJ1k5ZAOcONLIFKn26WKA,Deshraj Rajpoot,DmC4kuBHWg4,0.046171028276992696,1
UCuAM-xHDEVsMBWpIHQ3HKVg,Set Shop,Se-Q6kYIYc8,0.046171028276992696,1
UCJlduMWkR8st7lKgwkND8Hg,FunPicks Photo Game,"pEF0KfG9d9Q,stCJ-07zooc",0.045709317994222766,2
UCm2TjoxF0Xuff-C3di4cfcQ,MK Loves Tech,oY7PCQ-iqkE,0.045709317994222766,1
UCq75kFFD7e4ArjzYaFyqLDQ,JoeyP Visuals,"KmV5Ol4DUZ8,O419Vu5v0VU,KmV5Ol4DUZ8,O419Vu5v0VU",0.045709317994222766,4
UCwcPjeC9v5oMseHG8P1d3Yw,Just Shoot it,4EABj0ESxk4,0.045709317994222766,1
UCwv-nq-pXxWzZ-H-qXS8SBQ,VAAVEditx,3C9jNGyeY6I,0.04525222481428054,1
UCyGgPw6BpG24EW56YYknWVg,Magic Wedding Photographer,6FvOulppoNw,0.04525222481428054,1
UCEAiO2pWihna98dJB20fM-w,Drones Down Under,_rLSso560Wc,0.04479970256613774,1
UCUQMM7IxBWwyu81MU6UIeQw,MI KINGS DSLR SHOP,956756icM80,0.04479970256613774,1
UC01XWwTYxZACyHg2OBWkmgQ,Camera Wala Ladka ,"xDifCrIipLY,1sfCt_HELIg",0.044351705540476356,2
UC9F8UcNRqBwAni3gy37O0Cg,Sue Kxet's Backpack,m6OzcRO8CKM,0.044351705540476356,1
UC0KvJ7AUYxeIdOl0el65dKQ,SOHAG_PS,8RpAy2osE70,0.044351705540476356,1
UCAdyuHbDKL77U73jnKgyoLw,Muhammad Baloch,AU2gRT_njgo,0.044351705540476356,1
UCJl0G0NEfkbPKGw8qbTMNuA,Jared Collins,t62tk79ge34,0.044351705540476356,1
UC4f5gdeAYDT7RIk2sDx7s9Q,Mr Trif,G2EIlduv9Rw,0.043908188485071595,1
UCLpEoWHyhCXynP5OG00mYJQ,Marvill TV,Y2ve0XwpVVw,0.043908188485071595,1
UC7o64rkXin-ZS_gU6_pBDvA,Optical Wander,"lDK5gRpjGBE,ZCBuSkJOV9Y,2QtZD8K-vvk",0.04346910660022087,3
UCo7qAORESp2Aeer56_-yxcA,SteveHermitagePhoto,4qvKEnojKvI,0.04346910660022087,1
UCdgtdCIak7rh0pc6uqv95uw,MI KINGS ENTERPRISE ,"eRhYRWVKHyw,Q-A1gg_7Eq4",0.04346910660022087,2
UC-k8DaFmEMMEUj_OOz0nb5Q,BDEB CLICKS,"WXBqDVkEsXg,N5HmAbJT4xM,IArEoStkuZ4,ciGX2yU5XWU,xOiKB_1INho,n15RyAOLW3E",0.04346910660022087,6
UCbU4TORb0GfsY8aGzsl0ITg,Zen Photographer Hicky,BOTNbhv-MeQ,0.04303441553421867,1
UCNy_3PM5yQVt4Pim-Q1kZwA,Dombowerphoto,de3Ei1qQ_h0,0.04303441553421867,1
UCvYK4mDvRB_hMGSYaxgQGCg,Imitative Photography,uThZ756GdRc,0.04303441553421867,1
UCso1B56GyEtnhn2OPENKXoQ,Doc Rock,2BM4lZa2LTI,0.04303441553421867,1
UCamJXHNXuhYFOkZFY55TZWw,I.M Outdoors,zCdx43Wbip8,0.04303441553421867,1
UCK_qp6gj8h6k9Zb7KSej1iQ,Abrahams World,oPA8YtNsEKk,0.04303441553421867,1
UC8CoRXEBNlE499bhf1K-Lig,Jk P 02,HEbP_goL5kQ,0.04260407137887648,1
UCtj7YrC_focX8Co06CAO23Q,Arzuz Creation,"hRuTLHZrD_I,t-w-rFbtOcw",0.04260407137887648,2
UCrEaFFNvb51qPCl7HVN0r1w,Master Your Photography,KkP_sREDkbQ,0.04260407137887648,1
UCwg2budyK4FW_qL-zEqmLjA,The Photographer Academy,g0TTZjsEkPo,0.04260407137887648,1
UCJ7xAMWK0tXZdDATB0XBIsA,Kayla Mendez | The Sunroom School,"viOU-8faFGE,2EeMHJRTWFY,AAu1KLf4Osc",0.04260407137887648,3
UC2VHGtuW801CD-hxO5kJXHw,FX Hossain,60S1RhDXbzs,0.04260407137887648,1
UC2UhPH85DnoiLkapcTV53eg,Mr Song,dxdUvsw-emQ,0.04217803066508771,1
UC6KpPbbQXZk8JlFYWqmZsSg,Ramon Brito,F13Bd5NfE08,0.04217803066508771,1
UCX5VkhfBqnNR8EQQkY66kiw,Stefan Malloch,"oZQBOiQJ6RA,E6e9ejnH4pc",0.04217803066508771,2
UCLNIjImACYNZEvBeLBAGrkg,Ankit Gawai,8S2R4LuYlnc,0.04217803066508771,1
UCBEIxoxagltG5Vo1fuUk7tQ,Manish The Star,uWEzIUvwVZ8,0.04217803066508771,1
UC1RWray-ucICXB9Mbr_4ROA,Canon Camera Assist,"t7fJjj1swrI,cJdbSgqrdj8",0.04217803066508771,2
UCzxrJKoiArcfvgIEm7SKNoQ,Camera Club Live,"jtiQZB33VLI,aaZY2nTK6Vc,WdCTenQcdSw",0.04217803066508771,3
UCHgiI6RgDQNfs5eSXo5qcGg,assignmenttutorials,8cmlx9LJbE0,0.04175625035843684,1
UCNR-0ie7_9gyD9T1BsEx1KQ,Picszography,HtuD3EXNO-o,0.04175625035843684,1
UCW_EQERE-3EuqDxF9vj0bBA,AniThing,"vqWLEqjREn4,XumDynEidm8",0.04175625035843684,2
UCu3QSHa0OD7w9Md9USthHBA,RICOH GR Photography,Q32iPJL_5AQ,0.04175625035843684,1
UCenU8Lc_KuRTyJzs0t1Tteg,Jimmy is Promo,_vXzIJ952iM,0.04175625035843684,1
UCRGA5MIOr1rV7r8gJsZ1CvQ,See for Creative,aG84tip1OpY,0.041338687854852466,1
UCquiTwGugmBPc9rsl6hImyg,Chris Perkles,cXizv0Opnxc,0.041338687854852466,1
UCamFS09aWELwEFkD5WlbRJQ,Garvitaa Jaiin,e5WRxIXeI-M,0.041338687854852466,1
UCDqBrpwgeLkQsV5lPyXeUHA,Filmrunners,tFUTbeLb7F4,0.040925300976303945,1
UCxAYQsHD1nUp7d_uNwXF7zg,Ente Gallery Shorts,KWj1_zTIOmE,0.040925300976303945,1
UC8HzxYkaCX1PxK81cDrXwTw,mr raaz photography ,z-QuF8ox-qQ,0.040925300976303945,1
UC7G6EZiWM6xSXc7ExhcShQw,rk vlog,aEwSp6cziZw,0.040925300976303945,1
UCpZE0IgHrqL9t4hvfl69_-A,Gracie Latrelle ,rKnQ4LKprR0,0.040925300976303945,1
UCAOlgJhoYt7k-NbC0leEYNA,Phillip Thomas Photography,gI0YMkz1fYc,0.040925300976303945,1
UC7FjXZ-a4R68fzAQu-tSaGA,Sweet Loving Photos,"Kci6l82VfMw,Kci6l82VfMw",0.0405160479665409,2
UCJHWvyeX-iN43z90ElsvhMA,Andrew J Clarke,CR2bNn6qfwo,0.0405160479665409,1
UCy1PnKNVtEG-SfSzyIfnvrA,Simple Alpaca,"VEJ9tkqUYVw,vaxoJMEn7fU",0.0405160479665409,2
UCUz1Or-wdDczkMmkCkQMubw,NovaSeries,XB7zPJv0t9k,0.0405160479665409,1
UC-2XD3qNfv5jn54MtJijVsg,Umar Naqshbandi,7dS2A-iIs7M,0.040110887486875496,1
UCUZursSUsd-NxcE6BquDnwQ,DHTV,DLllLVWEXXo,0.040110887486875496,1
UCJanB6Usnee8deUHG9csiCg,R Photos,UiQvUQTUJFw,0.040110887486875496,1
UC82DMh6zYkFxmFXgLPwJmDA,Preset Wale,jqQd1Gf_bog,0.03970977861200674,1
UCeAw-QhVFXioQjQSKfSPVoQ,Pete Coco Photography,"mK0WSEuq2wA,xdkI1-kN7sI",0.03970977861200674,2
UCxkon1bdwHuR1XJgCFcEk-Q,Gemini Connect,NZzd8GcCxYc,0.03970977861200674,1
UCb0B-zyrT4fYJ9fwG17apTg,The Photographer,KX9yyApNE54,0.039312680825886674,1
UCuX05oOKyjib6CONyOpj5cw,Apprendre·Photo,Zu9FbSeTuYQ,0.039312680825886674,1
UCoC0IN-KGP-oVYK_O3N-ezA,Hasan Nerabi,eCPCUEtErI4,0.038919554017627804,1
UChUkh3aI6cr4fyj-Qqpo1CA,Sonu Gupta,Dh0V3HbPT2U,0.038919554017627804,1
UC2GiR8twBxnP76xK8IUcLsw,Elena Bazu,avkRMGCWTqw,0.038919554017627804,1
UCY3H9w9IqEzPLB1ixYclgsQ,Refat Rhr,"oHUKhtsqQLg,-25fZSwFZdc",0.03853035847745152,2
UC93lWzJU57KuwBMfC-jBr9A,VIEWBUG,PwZzua3KiSM,0.03853035847745152,1
UCwy8I3KuKJNOicJ-DZMvE5Q,𝐀𝐛𝐝𝐮𝐫_𝐑𝐚𝐡𝐢𝐦_,6Qa1V9dpNCc,0.03853035847745152,1
UCvtl0juV33hPfaM7zEKYy5Q,Master Camera Official,7L6vlkA7XHc,0.03853035847745152,1
UCxekQK5oVCfa8Rg3TlVO2Ew,Verify Technology,2iZPptywvMc,0.03814505489267701,1
UCAJAXrPExUaRl0BtXgw-7rw,Brown Boy Films,t6tsecCtjkA,0.03814505489267701,1
UCtB_aACPCviwLVW2VFHTRVQ,Photoshop Tutorials by Webflippy,uOUXDipWeN8,0.03776360434375024,1
UCQk6lItorXPmUnvs4XN1K8A,Technical Barik 24,aU5Gp2U9U0g,0.03776360434375024,1
UCI8EPhHwrj-bfMmq1tsmX6A,Best Books,n7vBLqvAyqk,0.03776360434375024,1
UCCRSJqnOm8qKHIIrCNgjt6Q,Phương Lực Official,"qtV9UL5E_xI,0uwwsozGzZ0",0.03776360434375024,2
UCwNaNIAORt7ukZpzHQ1AD9Q,Ms. Polly Teaching,So3kBPMxMmY,0.03776360434375024,1
UCu4HMZWd4laWPSBzTZhv1pA,Kobbyshots,TxdK1IWMm7U,0.03776360434375024,1
UCUFoQUaVRt3MVFxqwPUMLCQ,StudioBinder,r2nD_knsNrc,0.03738596830031274,1
UCaErB8MpypFl2BOxEUbToZQ,THE CAMERA HACKS M2,04qrt2nG8wI,0.03738596830031274,1
UCk0nPfx0fKJT3A-6BNl4PYw,Adobe UK,iL2cBAhmnPs,0.03738596830031274,1
UC7hNHe1V_L2iobAITv_vkQw,It's Nitin Arora,urpu62iVpX4,0.03738596830031274,1
UCVA5Kl-kGGrrPA36kwGWYTA,Hemsan Technography,"ug7e6ST4K_g,sEnx0mpGL6o",0.03738596830031274,2
UC718Xrqk9L0kGPRGDBZFgNA,Beauty and Boudoir,RcbQYprISz0,0.03701210861730961,1
UCm_AxRZUc7Eom9vdEzrmbDQ,Camera Insider,UpGnr6Gi6ns,0.03701210861730961,1
UC9FL4tikCtNv8D_bk-0kOTw,Nick Art Studio,xDGq7xOW028,0.03701210861730961,1
UCshpszpT1NajwNbROux46bg,dslrBooth & LumaBooth,se6jvFNqO40,0.03701210861730961,1
UCEvqe8w1HIK9sJVYX6qylfA,Scan VR,LUEi0DgI5sM,0.03664198753113651,1
UCgWYUXkgGxHbqtubMFQfLaA,PECULIAR BEAUTY,fSjqbO9-hGs,0.03664198753113651,1
UCHFnx5IThAREL1i-tVZSBKw,Pixolid,0V-UK0BGRe4,0.03664198753113651,1
